material_id,formula,battery_family,india_feasibility_score,india_decision_label,is_stable,target_is_stable,space_group_number,band_gap,formation_energy_per_atom,number_of_elements,has_fe,has_p,has_mn,has_c,has_si,has_s,scaled_space_group_number,scaled_band_gap,scaled_formation_energy_per_atom,scaled_number_of_elements,scaled_has_fe,scaled_has_p,scaled_has_mn,scaled_has_c,scaled_has_si,scaled_has_s
mp-3280177,Sr2LiCd21,Other lithium material,51,Caution,1,1,12,0.0,-0.184094772,3,0,0,0,0,0,0,0.048035,0.0,0.475494,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1177522,Li3V2(CO3)4,Carbon-family,85,Recommend,0,0,4,0.4142,-2.074100639,4,0,0,0,1,0,0,0.0131,0.055434,0.241766,0.5,0.0,0.0,0.0,1.0,0.0,0.0
mp-3250343,Li(La4Pt3)2,Other lithium material,61,Caution,1,1,148,0.0,-1.082919964,3,0,0,0,0,0,0,0.641921,0.0,0.36434,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3251977,CsLiCeO3,Other lithium material,61,Caution,1,1,63,2.5075,-2.755521643,4,0,0,0,0,0,0,0.270742,0.335591,0.157498,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1177918,Li2Mn3(BO3)3,LMO-family,80,Research Candidate,0,0,1,0.0375,-2.428340356,4,0,0,1,0,0,0,0.0,0.005019,0.197959,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-753998,Li2Mn3(FeO4)3,LMO-family,83,Research Candidate,0,0,2,0.1401,-1.755949614,4,1,0,1,0,0,0,0.004367,0.01875,0.28111,0.5,1.0,0.0,1.0,0.0,0.0,0.0
mp-1211176,Li6AsS5I,Li-S or sulfide-family,62,Research Candidate,0,0,9,1.5998,-1.21205679,4,0,0,0,0,0,1,0.034934,0.214109,0.348371,0.5,0.0,0.0,0.0,0.0,0.0,1.0
mp-3212054,Na2Li4(ReH9)3,Other lithium material,61,Caution,1,1,38,4.8283,-0.262766603,4,0,0,0,0,0,0,0.161572,0.646194,0.465765,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1190809,Li8TeN2,Other lithium material,61,Caution,1,1,109,2.1714,-0.677106387,3,0,0,0,0,0,0,0.471616,0.290609,0.414525,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-26963,LiVPO5,Other lithium material,63,Caution,1,1,62,1.5636,-2.666295293,4,0,1,0,0,0,0,0.266376,0.209264,0.168532,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-768218,Li2TmPCO7,Carbon-family,87,Recommend,0,0,11,5.0825,-2.792103117,5,0,1,0,1,0,0,0.043668,0.680215,0.152974,0.75,0.0,1.0,0.0,1.0,0.0,0.0
mp-1177360,Li4Mn3V3(FeO8)2,LMO-family,83,Research Candidate,0,0,1,0.9368,-2.171817451,5,1,0,1,0,0,0,0.0,0.125376,0.229682,0.75,1.0,0.0,1.0,0.0,0.0,0.0
mp-3171015,LiLa2CdBi4,Other lithium material,51,Caution,1,1,115,0.0,-0.806430773,4,0,0,0,0,0,0,0.497817,0.0,0.398533,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3244220,LiLa6(YPt3)2,Other lithium material,61,Caution,1,1,148,0.0,-1.104778284,4,0,0,0,0,0,0,0.641921,0.0,0.361637,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3231483,Li2Tm3MgPb3,Other lithium material,51,Caution,1,1,38,0.0,-0.560064886,4,0,0,0,0,0,0,0.161572,0.0,0.428999,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3202492,LiMn2GaSe4,Other lithium material,64,Caution,1,1,121,1.2318,-1.016511314,4,0,0,1,0,0,0,0.524017,0.164858,0.372553,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-7791,Li2GeF6,Other lithium material,57,Caution,1,1,136,5.7409,-3.01649982,3,0,0,0,0,0,0,0.58952,0.768332,0.125224,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1303223,Li3TiNi3O8,LTO-family,73,Research Candidate,0,0,15,0.4628,-1.887888818,4,0,0,0,0,0,0,0.061135,0.061939,0.264794,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-20046,LiCoAsO4,LCO-family,35,Avoid / Benchmark,0,0,62,1.4055,-1.822704008,4,0,0,0,0,0,0,0.266376,0.188105,0.272855,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3203744,Li3(CrTe2)4,Other lithium material,61,Caution,1,1,12,0.0,-0.685145027,3,0,0,0,0,0,0,0.048035,0.0,0.413531,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-758222,LiFePO4,LFP-family,94,Recommend,0,0,33,3.6497,-2.421112437,4,1,1,0,0,0,0,0.139738,0.488457,0.198852,0.5,1.0,1.0,0.0,0.0,0.0,0.0
mp-30763,LiPd2Pb,Other lithium material,51,Caution,1,1,225,0.0,-0.419870908,3,0,0,0,0,0,0,0.978166,0.0,0.446337,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3230098,LiPr3Pt2Pb3,Other lithium material,51,Caution,1,1,189,0.0,-0.862160209,4,0,0,0,0,0,0,0.820961,0.0,0.391641,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1045401,Li(MnS2)2,Li-S or sulfide-family,81,Research Candidate,1,1,227,0.0,-1.025274859,3,0,0,1,0,0,1,0.9869,0.0,0.371469,0.25,0.0,0.0,1.0,0.0,0.0,1.0
mp-861176,Li2FePO5,LFP-family,94,Recommend,0,0,14,1.626,-2.373820267,4,1,1,0,0,0,0,0.056769,0.217615,0.204701,0.5,1.0,1.0,0.0,0.0,0.0,0.0
mp-11582,LiGaSe2,Other lithium material,61,Caution,1,1,33,2.0656,-1.063571209,3,0,0,0,0,0,0,0.139738,0.276449,0.366733,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-2647033,Li2H2C6N9Cl,Carbon-family,95,Recommend,1,1,1,2.9466,-0.458516439,5,0,0,0,1,0,0,0.0,0.394358,0.441557,0.75,0.0,0.0,0.0,1.0,0.0,0.0
mp-3202072,LiMg(WN2)2,Other lithium material,61,Caution,1,1,164,0.0,-0.928344238,4,0,0,0,0,0,0,0.71179,0.0,0.383456,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1190045,Li(SeO3)2,Other lithium material,46,Caution,0,0,7,0.0,-1.090085526,3,0,0,0,0,0,0,0.026201,0.0,0.363454,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-775328,Li2TiNi3O8,LTO-family,73,Research Candidate,0,0,19,0.7122,-1.765857367,4,0,0,0,0,0,0,0.078603,0.095317,0.279885,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-755329,Li3Fe(OF)2,Other lithium material,50,Caution,0,0,13,2.4911,-2.489023463,4,1,0,0,0,0,0,0.052402,0.333396,0.190454,0.5,1.0,0.0,0.0,0.0,0.0,0.0
mp-773042,Li5V3P8O29,Other lithium material,55,Caution,0,0,1,0.0,-2.610754541,4,0,1,0,0,0,0,0.0,0.0,0.1754,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-3250419,Li3Dy3CdAs2,Other lithium material,51,Caution,1,1,189,0.0314,-0.927681759,4,0,0,0,0,0,0,0.820961,0.004202,0.383538,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-882858,LiFe4(BO3)4,Other lithium material,54,Caution,0,0,1,1.4266,-2.225236597,4,1,0,0,0,0,0,0.0,0.190929,0.223075,0.5,1.0,0.0,0.0,0.0,0.0,0.0
mp-758684,Li2NiSnO4,Other lithium material,51,Caution,0,0,74,2.3344,-1.960669604,4,0,0,0,0,0,0,0.318777,0.312424,0.255793,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-753559,LiNiOF,Other lithium material,45,Caution,0,0,129,2.3902,-2.15186174,4,0,0,0,0,0,0,0.558952,0.319892,0.232149,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3247359,LiTm(NiIr)2,Other lithium material,57,Caution,1,1,44,0.0,-0.516526684,4,0,0,0,0,0,0,0.187773,0.0,0.434384,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-25406,LiFePCO7,LFP-family,96,Recommend,0,0,4,0.0,-2.073787902,5,1,1,0,1,0,0,0.0131,0.0,0.241804,0.75,1.0,1.0,0.0,1.0,0.0,0.0
mp-755037,LiNbCoO4,LCO-family,41,Avoid / Benchmark,0,0,74,1.2938,-2.372661616,4,0,0,0,0,0,0,0.318777,0.173155,0.204844,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1204228,NaLiCoPO4F,LCO-family,41,Avoid / Benchmark,0,0,62,0.0,-2.497722197,6,0,1,0,0,0,0,0.266376,0.0,0.189378,1.0,0.0,1.0,0.0,0.0,0.0,0.0
mp-756913,Li7Ni5O12,Other lithium material,51,Caution,0,0,2,0.0,-1.519698443,3,0,0,0,0,0,0,0.004367,0.0,0.310326,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3249647,Li4ErUS6,Li-S or sulfide-family,78,Research Candidate,1,1,5,1.416,-1.790152562,4,0,0,0,0,0,1,0.017467,0.18951,0.27688,0.5,0.0,0.0,0.0,0.0,0.0,1.0
mp-1185237,LiW3,Other lithium material,46,Caution,0,0,221,0.0,0.494703219,2,0,0,0,0,0,0,0.960699,0.0,0.559438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-1021285,LiMg6B,Other lithium material,46,Caution,0,0,38,0.0,0.333358165,3,0,0,0,0,0,0,0.161572,0.0,0.539485,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3204293,BaLi2Bi2Pb,Other lithium material,51,Caution,1,1,164,0.4156,-0.675000757,4,0,0,0,0,0,0,0.71179,0.055622,0.414786,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1305455,Li2Ni3TeO8,Other lithium material,51,Caution,0,0,15,0.0,-1.528986676,4,0,0,0,0,0,0,0.061135,0.0,0.309177,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-761248,LiCu3P3O11,Other lithium material,53,Caution,0,0,14,0.089,-2.041067324,4,0,1,0,0,0,0,0.056769,0.011911,0.245851,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-3245359,Li2Tm2BRh4,Other lithium material,61,Caution,1,1,44,0.0,-0.726626857,4,0,0,0,0,0,0,0.187773,0.0,0.408402,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1024988,LiYb(CuP)2,Other lithium material,63,Caution,1,1,164,0.0,-0.884996106,4,0,1,0,0,0,0,0.71179,0.0,0.388817,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-759828,LiMnVP2(HO5)2,LMO-family,84,Research Candidate,0,0,2,0.9088,-2.329774812,6,0,1,1,0,0,0,0.004367,0.121629,0.210148,1.0,0.0,1.0,1.0,0.0,0.0,0.0
mp-759965,Li3VOF6,Other lithium material,47,Caution,0,0,19,3.2009,-2.899429912,4,0,0,0,0,0,0,0.078603,0.428392,0.139701,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1222456,LiRuRhO4,Other lithium material,53,Caution,0,0,74,0.0,-1.479422784,4,0,0,0,0,0,0,0.318777,0.0,0.315307,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1203059,LiAs3H2O9,Other lithium material,51,Caution,1,1,14,2.8119,-1.6584136,4,0,0,0,0,0,0,0.056769,0.37633,0.293172,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3240546,LiCa2Rh3,Other lithium material,61,Caution,1,1,166,0.0,-0.369880374,3,0,0,0,0,0,0,0.720524,0.0,0.452519,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-540965,Na2Li3FeO4,Other lithium material,64,Caution,1,1,58,3.0323,-1.895808329,4,1,0,0,0,0,0,0.248908,0.405827,0.263814,0.5,1.0,0.0,0.0,0.0,0.0,0.0
mp-3303677,Ba3LiCd11,Other lithium material,51,Caution,1,1,194,0.0,-0.310787126,3,0,0,0,0,0,0,0.842795,0.0,0.459826,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-558267,NaLiSiB3HO8,Silicon-family,87,Research Candidate,1,1,14,5.4457,-2.717652435,6,0,0,0,0,1,0,0.056769,0.728824,0.162181,1.0,0.0,0.0,0.0,0.0,1.0,0.0
mp-862614,LiTm2Ru,Other lithium material,61,Caution,1,1,225,0.0,-0.333628706,3,0,0,0,0,0,0,0.978166,0.0,0.457002,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1175272,Li7Mn4CoO12,LCO-family,46,Avoid / Benchmark,0,0,3,0.7963,-2.060149592,4,0,0,1,0,0,0,0.008734,0.106573,0.243491,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-865959,LiHo2Ru,Other lithium material,61,Caution,1,1,225,0.0,-0.295443146,3,0,0,0,0,0,0,0.978166,0.0,0.461724,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3223324,LiNd2Si3Pd4,Other lithium material,63,Caution,1,1,115,0.0,-0.905541657,4,0,0,0,0,1,0,0.497817,0.0,0.386276,0.5,0.0,0.0,0.0,0.0,1.0,0.0
mp-1314570,Li2CoO3,LCO-family,43,Avoid / Benchmark,0,0,2,0.7738,-1.747091259,3,0,0,0,0,0,0,0.004367,0.103561,0.282205,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1113705,Rb2LiRuF6,Other lithium material,57,Caution,1,1,225,0.0,-2.636409639,4,0,0,0,0,0,0,0.978166,0.0,0.172228,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3203521,BaSr2(LiSn2)4,Other lithium material,61,Caution,1,1,8,0.0,-0.536934376,4,0,0,0,0,0,0,0.030568,0.0,0.43186,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1222614,Li2PdPb,Other lithium material,51,Caution,1,1,216,0.0,-0.436553587,3,0,0,0,0,0,0,0.938865,0.0,0.444274,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1031024,CsLiMg6O7,Other lithium material,46,Caution,0,0,99,3.3059,-2.222009084,4,0,0,0,0,0,0,0.427948,0.442444,0.223475,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-7575,LiZnN,Other lithium material,61,Caution,1,1,216,0.5187,-0.423469533,3,0,0,0,0,0,0,0.938865,0.06942,0.445892,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1026401,KLiMg14,Other lithium material,50,Caution,0,0,38,0.0,0.110817392,3,0,0,0,0,0,0,0.161572,0.0,0.511964,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3248619,LiPrNi4,Other lithium material,57,Caution,1,1,216,0.0,-0.19755518,3,0,0,0,0,0,0,0.938865,0.0,0.473829,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-780112,Li5Mn8(BO3)8,LMO-family,80,Research Candidate,0,0,1,0.429,-2.445142983,4,0,0,1,0,0,0,0.0,0.057415,0.195881,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-758373,LiCoPO4,LCO-family,47,Avoid / Benchmark,0,0,29,3.1804,-2.398588616,4,0,1,0,0,0,0,0.122271,0.425648,0.201638,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-28326,LiGaBr4,Other lithium material,61,Caution,1,1,14,3.491,-1.455603497,3,0,0,0,0,0,0,0.056769,0.467217,0.318252,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3230731,LiLa3Pd2Pb3,Other lithium material,51,Caution,1,1,189,0.0,-0.793731847,4,0,0,0,0,0,0,0.820961,0.0,0.400103,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3214924,CsLi5(TcH9)3,Other lithium material,61,Caution,1,1,38,4.9521,-0.225691114,4,0,0,0,0,0,0,0.161572,0.662763,0.47035,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1222615,Li2MgSn,Other lithium material,61,Caution,1,1,216,0.0475,-0.341448874,3,0,0,0,0,0,0,0.938865,0.006357,0.456035,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3252745,BaLiNdS3,Li-S or sulfide-family,78,Research Candidate,1,1,63,2.2076,-2.183485448,4,0,0,0,0,0,1,0.270742,0.295454,0.228239,0.5,0.0,0.0,0.0,0.0,0.0,1.0
mp-3252606,LiTb4FeC8,Carbon-family,98,Recommend,1,1,23,0.0,-0.367314344,4,1,0,0,1,0,0,0.09607,0.0,0.452836,0.5,1.0,0.0,0.0,1.0,0.0,0.0
mp-3250075,Li2Er2Si3,Other lithium material,63,Caution,1,1,63,0.0,-0.637523985,3,0,0,0,0,1,0,0.270742,0.0,0.41942,0.25,0.0,0.0,0.0,0.0,1.0,0.0
mp-3524,LiPN2,Other lithium material,63,Caution,1,1,122,3.8016,-1.025848461,3,0,1,0,0,0,0,0.528384,0.508786,0.371398,0.25,0.0,1.0,0.0,0.0,0.0,0.0
mp-779525,Li3Sb3P8O29,Other lithium material,57,Caution,0,0,9,2.3882,-2.432563137,4,0,1,0,0,0,0,0.034934,0.319624,0.197436,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-3214297,LiHf6Al15Pd7,Other lithium material,61,Caution,1,1,160,0.0,-0.751690449,4,0,0,0,0,0,0,0.694323,0.0,0.405302,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1346728,Li7Mn5O12,LMO-family,75,Research Candidate,0,0,2,0.1635,-0.147408527,3,0,0,1,0,0,0,0.004367,0.021882,0.480031,0.25,0.0,0.0,1.0,0.0,0.0,0.0
mp-3231154,Li2DyPaPt4,Other lithium material,61,Caution,1,1,38,0.0,-1.010146234,4,0,0,0,0,0,0,0.161572,0.0,0.37334,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3222145,Li4Nd2TmPb4,Other lithium material,51,Caution,1,1,71,0.0,-0.637498718,4,0,0,0,0,0,0,0.305677,0.0,0.419424,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3213316,Li5Al16SnPt7,Other lithium material,61,Caution,1,1,107,0.0,-0.871273214,4,0,0,0,0,0,0,0.462882,0.0,0.390514,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-758390,LiNiPO4,Other lithium material,53,Caution,0,0,62,3.7343,-2.34299673,4,0,1,0,0,0,0,0.266376,0.499779,0.208513,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-3244279,Li2NpN2,Other lithium material,61,Caution,1,1,164,0.0,-1.181247063,3,0,0,0,0,0,0,0.71179,0.0,0.352181,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1105613,Li4SiPt3,Other lithium material,63,Caution,1,1,155,0.0,-0.720859745,3,0,0,0,0,1,0,0.672489,0.0,0.409115,0.25,0.0,0.0,0.0,0.0,1.0,0.0
